FIELD_MGT_NO_현장관리번호,EQ_NM_시설명칭,EQ_NO,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4
,5-35-41,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000693,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,5-35-41,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,5-35-42,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000694,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,5-35-42,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-3408,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000695,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-3408,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-3409,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000696,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-3409,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-3130,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000697,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-3130,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-3129,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000698,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-3129,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-3114,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000699,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-3114,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-3115,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000700,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-3115,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,-,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000701,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,-,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,-,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000702,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,-,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,-,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000703,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,-,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-2605,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000704,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-2605,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-2606,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000705,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-2606,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-2712,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000706,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-2712,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-2711,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000707,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-2711,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-2611,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000708,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-2611,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-2920,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000709,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-2920,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1342,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000710,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-1342,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-1341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000711,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-1341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0612,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000712,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0612,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-3025,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000713,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-3025,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-3026,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000714,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-3026,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0241,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000715,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0241,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0242,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000716,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0242,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1241,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000717,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-1241,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1242,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000718,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-1242,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1005,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000719,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-1005,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-1004,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000720,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-1004,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0811,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000721,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0811,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-0810,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000722,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-0810,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-3013,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000723,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-3013,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,2F-3012,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000724,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,2층,,2F-3012,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-2618,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000725,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-2618,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-2617,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000726,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-2617,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-2925,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000727,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-2925,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-2926,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000728,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-2926,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-2942,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000729,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-2942,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,3F-2941,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000730,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,3F-2941,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,-,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000731,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,-,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,-,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000732,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,3층,,-,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-3442,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000733,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-3442,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-2921,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000734,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-2921,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-3407,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000735,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-3407,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-3406,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000736,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-3406,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-3010,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000737,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-3010,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2925,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000738,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-2925,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2924,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000739,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-2924,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2924,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000740,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-2924,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0631,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000741,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-0631,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-0635,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000742,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-0635,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2941,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000743,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-2941,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-2942,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000744,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-2942,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-7341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000745,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-7341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-7341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000746,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-7341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-7641,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000747,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-7641,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-9341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000748,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-9341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-9342,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000749,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-9342,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-3141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000750,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-3141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-3142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000751,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-3142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-8341,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000752,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-8341,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-8342,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000753,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-8342,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-8641,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000754,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-8641,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-9841,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000755,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-9841,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-9842,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000756,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-9842,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-5303,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000757,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-5303,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,1F-2810,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000758,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,1층,,1F-2810,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B1-4303,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000759,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하1층,,B1-4303,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-3113,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000760,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-3113,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-3312,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000761,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-3312,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-3313,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000762,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-3313,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-3406,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000763,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-3406,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-3120,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000764,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-3120,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,4F-3121,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000765,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,4층,,4F-3121,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,5F-2902,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000766,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,5층,,5F-2902,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,5F-2902,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000767,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,5층,,5F-2902,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,-,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000768,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,5층,,-,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,5F-3102,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000769,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,5층,,5F-3102,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,5F-3102,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000770,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,5층,,5F-3102,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,-,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000771,탑승단지>제2터미널지역>본관구역,제2여객터미널L/S,5층,,-,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-0204,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000772,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-0204,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-0209,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000773,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-0209,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-2911,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000774,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-2911,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-2915,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000775,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-2915,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-4141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000776,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-4141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-4142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000777,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-4142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-5141,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000778,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-5141,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-5142,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000779,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-5142,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-1241,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000780,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-1241,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-1204,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000781,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-1204,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,B2-3103,,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000782,탑승단지>제2터미널지역>본관구역,제2여객터미널A/S,지하2층,,B2-3103,기계,급수/배수/위생,위생기구/세면기/변기,화장실
,R3010,R3010,화장실,환경미화,기타-환경미화운영사업소-환경미화-0000783,,,,,R3010,기계,급수/배수/위생,위생기구/세면기/변기,화장실
