현장관리번호,EQ_NM_시설명칭,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID_임시시설번호,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4,qrcode,qrcode 등록일시
4-3B4-M-AHU-47401,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005774,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,74섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-48303,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005775,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,83섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-48304,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005776,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,83섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-48302,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005777,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,83섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47706,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005778,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,77섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47702,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005779,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,77섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47703,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005780,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,77섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47705,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005781,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,77섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47701,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005782,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,77섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47602,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005783,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,76섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47601,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005784,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,76섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47604,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005785,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,76섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47605,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005786,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,76섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47603,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005787,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,76섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47501,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005788,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,75섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47402,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005789,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,74섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-HVU-47401,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005790,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,74섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47403,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005791,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,74섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B4-M-AHU-47404,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005792,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상2층,74섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0218,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005793,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0280,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005794,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0279,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005795,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33608,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005796,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33502,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005797,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,35섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33501,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005798,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,35섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33401,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005799,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,34섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33402,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005800,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,34섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-32601,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005801,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,26섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-32602,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005802,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,26섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-32502,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005803,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,25섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-32501,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005804,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,25섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-32102,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005805,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,21섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-EFN-21302,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005806,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,13섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-EFN-21303,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005807,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,13섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-AHU-21202,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005808,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,12섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-AHU-21201,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005809,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,12섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-EFN-21201,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005810,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,12섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-AHU-21104,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005811,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,11섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-AHU-21103,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005812,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,11섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B2-M-AHU-21102,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005813,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,11섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33601,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005814,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33605,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005815,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33603,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005816,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0278,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005817,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0277,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005818,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0276,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005819,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-37301,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005820,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,73섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-38301,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005821,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,83섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0275,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005822,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0219,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005823,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0220,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005824,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0221,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005825,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0222,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005826,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0223,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005827,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-37201,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005828,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,72섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-PAU-G0225,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005829,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,02섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-37202,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005830,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,72섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33602,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005831,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33607,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005832,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33606,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005833,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
4-3B3-M-AHU-33604,인버터 패널,인버터 패널,기계,기계그룹-기계사업소-기계-0005834,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,36섹터,미분류,전기,수변전/배전,배전반/분전반/MCC,인버터판넬,,
